,id,idade_empresa_anos,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,nu_meses_rescencia,empsetorcensitariofaixarendapopulacao,qt_socios,idade_media_socios,qt_socios_feminino,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais,fl_matriz,fl_me,fl_sa,fl_mei,fl_ltda,fl_st_especial,fl_email,fl_telefone,fl_rm,fl_optante_simples,fl_passivel_iss,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_emp_cat,dt_situacao,nm_divisao,nm_segmento,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,de_nivel_atividade,nm_meso_regiao,nm_micro_regiao,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo
138,0c7fc91f2a93428c54775ca70662b2727d1af510e4e43b61f221504bb5aaa271,0.9290595691240526,-0.049577090273494905,-0.035459192865905105,2.500959584228673,-0.3177107505557491,-0.17478648304241043,1.3287049647948999,0.0,-0.007830687382612049,-0.048720412257358396,-0.061321969709905076,1,0,0,0,0,0,0,1,1,0,1,13,1,5,2,4,2,2901,63,13,2,4,0,0,2,43,7,7
139,8c2b10f81073927410b5e86f81090df3aebfcbe159cb24cf2ee026e411e11330,-0.811823192841945,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,-0.17478648304241043,-1.2711856364537912,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,4,5,2,3,0,6566,49,13,19,4,0,0,6,48,10,10
140,bee92f7d793051acada2100e920a7b77b97acb38340de457a013a624a6555bfa,-0.2402665937414884,-0.049577090273494905,-0.04044184522919418,-0.000788226779492595,-0.12222243018646979,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,1,0,0,0,1,17,0,5,2,4,3,4585,63,13,0,1,0,0,17,57,10,10
141,3c3adb06c84a339ab046c24b5cd4584c0416f36b2026c3c86a2f3ab1e65a7287,2.2579429082090603,-0.049577090273494905,-0.04044184522919418,-0.000788226779492595,3.2065829172330996e-14,0.17737387637513222,0.5787365221270083,-0.2276208744208894,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,0,60,1,2,5,1,5,3217,30,9,2,4,0,0,2,31,10,10
142,a637b146cfbd16f78c61f9b65f2f00b63532facb190fde46560050a791d7ee47,-0.21376870554789817,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,-0.6100410730430369,-0.17478648304241043,-0.17123192054088338,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,1,17,4,5,2,3,3,4493,49,13,19,0,0,0,6,48,1,1
143,289a386a33a42c38715da94be8e1571f2e7ae18d1ad01341d94a325b9dfaf0e0,0.6857348753893608,-0.049577090273494905,-0.04044184522919418,-0.4358748026069997,-0.3860881102266078,0.17737387637513222,-0.4212214014301806,-0.2276208744208894,-0.019694912763142666,-0.04874167072310799,-0.05918807001033615,0,0,0,0,0,0,0,0,0,0,0,60,5,2,5,1,2,1908,30,9,20,4,0,2,19,73,10,7
144,75c019b2aba766ed49de422f27de8eff06ad782bc25eb683088bac7428ee7396,0.06745081753891687,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,-0.02393845994429858,-0.04879059702202766,-0.061321969709905076,1,0,0,0,0,0,1,1,1,1,0,17,1,5,5,1,1,3633,30,9,2,3,0,2,2,43,10,10
145,ff633fd9711d44def1878bf872343c4c32ca97a3e2c290ab7214d5e6a99cab26,-0.5525427814853072,-0.049577090273494905,-0.04044184522919418,2.7185028721424267,-0.8380174534439813,-0.17478648304241043,0.7287302106605866,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,1,1,0,17,2,5,5,1,0,5670,30,9,9,4,0,2,10,30,1,1
146,7e4e65d124b2f0ca272eb7c667be57cf3bb409c42438787bd428b58fd72b4791,1.8926709440780614,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,0.9446676254847406,0.17737387637513222,1.8286839265734944,-0.2276208744208894,-0.014342340120315112,-0.04874878482179917,-0.061321969709905076,1,0,0,0,0,0,1,1,1,1,0,60,4,2,5,1,5,2901,30,9,19,4,0,0,6,48,7,7
147,99a379142cd0e64ddf16b3cd13ebddbfda84fdfad2ad72cc42115bf8be7e08fe,1.2675487215324976,-0.049577090273494905,-0.04044184522919418,2.500959584228673,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,0,17,2,5,5,1,5,3218,30,9,9,3,0,1,8,0,10,10
148,b861a99b52393c55972ffb0acdb86997d3f52a4b8f8dd45bcac211c52c47ffc2,-0.8254995222321853,-0.049577090273494905,-0.04044184522919418,-0.4358748026069997,-0.08528579761934851,-0.17478648304241043,0.5287386259491489,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,1,1,0,17,3,5,5,1,0,6612,30,9,16,4,0,2,4,69,1,1
149,e3b61a6e61d8c9e7c439705767af3dabb44719dc604489a84849be1f34fe5f4c,1.8308425382930178,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,-0.17478648304241043,1.7286881342177756,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,0,17,3,5,5,1,5,3218,30,9,16,0,0,2,12,51,10,10
150,484fb1a4ec91cf4287c288d9b69faca59a0e949f7b89b255e411597c871ff4ee,-0.2718931054564191,-0.049577090273494905,-0.04044184522919418,0.10798341717738418,3.2065829172330996e-14,-0.17478648304241043,-0.2712277128966023,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,2,5,5,1,3,4695,30,9,9,0,0,1,8,0,1,1
151,8003c2a37808fddfeb66683179009561eed5f3bf233bc295bc3e91d64d58bd43,0.6182079990250497,-0.03577424016618158,-0.039611403168646,-0.4358748026069997,-0.6794346567429742,2.3458592363137586e-16,0.010405636475246718,0.0,0.04529069021443926,-0.04848895186323633,-0.061321969709905076,1,0,0,0,0,0,1,1,1,1,1,17,4,5,5,1,2,2901,30,9,19,4,0,0,0,1,2,2
152,1c888d3335e500b8441915aed107ac68fbd05da1b6ede30a6a0f9e69533e1f51,-0.02856841172172821,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,0.6969370943144625,0.17737387637513222,0.010405636475246718,0.0,0.05351593577785365,-0.04845311283446905,-0.061321969709905076,1,0,0,0,0,0,1,1,0,1,1,60,0,2,5,1,3,3911,30,9,0,1,0,0,17,57,2,2
153,81332baffaefe775e8811c2f395953b78defaaedbf89b8fbcb7d72dd8d331950,-0.43743367578411857,-0.049577090273494905,-0.04044184522919418,-0.000788226779492595,-0.8203683381634533,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,1,0,1,0,17,2,5,5,1,3,5271,30,9,9,1,0,2,3,2,10,10
154,a00774998727b8bf2e3cf8ae047315b20b88f5e73ed7df383a2cf6edb7f72a8d,-0.08184911163787247,-0.049577090273494905,-0.04044184522919418,2.500959584228673,1.1852120010208198,0.17737387637513222,-0.9711982593866345,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,0,60,4,2,5,1,3,4060,30,9,19,1,0,2,6,48,10,10
155,23be3d5e72271bf16f51c448c5e9b1287e2fa19818221ba02f858b455ecb01d6,0.6837404106866174,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.3725142606953439,0.17737387637513222,0.7287302106605866,-0.2276208744208894,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,0,60,5,2,5,1,2,2901,30,9,20,3,0,1,19,73,10,10
156,ff94dca46aa53e42898307c53a702f357bb19cedb4b662aff5e1678f015d6637,-0.4417075287185689,-0.049577090273494905,-0.04044184522919418,0.10798341717738418,-0.41909465190576195,-0.17478648304241043,-0.8712024670309156,-0.2276208744208894,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,1,0,0,0,1,0,0,0,17,0,5,5,1,3,5286,30,9,0,0,0,2,17,62,10,10
157,782c534bce254f73d7309c9a8e802c5ae1d05afad600199949076325c7e2526e,-0.02230009408453454,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,-0.918485805134285,0.17737387637513222,1.3287049647948999,0.0,-0.019694912763142666,-0.04874167072310799,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,60,2,2,5,1,3,3894,30,9,9,1,0,2,3,2,10,7
158,c83d10e56fc8674a355efaeddf94abfa16ab5a5eca8cfe8d0c7cdf252cf6b2f9,-0.8106834987260917,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.47877188953175404,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,1,1,1,17,1,5,5,1,0,6562,30,9,2,4,0,0,2,43,10,10
159,1801328c6f2d8c82ea1f96da49b224070cc48736e4e5c5f2cfa4ab25b769e508,-0.5032510109746496,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,-0.17478648304241043,1.228709172439181,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,1,1,0,17,2,5,5,1,3,5501,30,9,9,0,0,1,10,30,1,1
160,7b7eecb09669dd33f6fc427d0456eddfd9406b0f5119ff44b597680efd76bf75,-0.41577948758290506,-0.049577090273494905,-0.04044184522919418,-0.000788226779492595,0.5507978571531932,-0.17478648304241043,1.1287133800834621,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,4,5,5,1,3,5197,30,9,19,4,0,0,6,48,1,1
161,efcb9b40aaca9f00eac75d9bff621e171c98048d6f038b3e0550c1a78e59609b,-0.3647781758984675,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,0.15961382375563918,0.17737387637513222,-0.6212129861416184,1.8973632128908056,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,1,1,1,1,0,60,4,2,5,1,3,5020,30,9,19,1,0,2,6,48,10,10
162,a450a3cdacf9b9c26f1edd55535e3a87d9449c09ee3d57f790d5cc381b12c1ef,0.29026101718824737,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.6467703129511627,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,0,17,4,5,5,1,1,2980,30,9,19,1,0,0,0,1,10,10
163,0cee5a697ab6cf68db696ae61a6bfde5be575267b6a0cfbf89ecaef4b52b92ef,1.5595953387199195,-0.03577424016618158,-0.03795051904754965,-0.21833151469324613,0.6362228933934924,0.17737387637513222,-1.0711940517423535,0.0,0.032952821869317674,-0.04854271040638726,-0.061321969709905076,1,0,0,0,0,0,1,0,0,0,0,60,5,2,5,1,5,2901,30,9,20,1,0,0,19,73,2,2
164,59b91f09b7decd56a9a7cbb68fa14bbcf643b125de66c0fb48d24a72ef8a1644,1.7328288443296287,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,3.2065829172330996e-14,-0.17478648304241043,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,0,17,1,5,5,1,5,2901,30,9,2,0,0,2,2,43,10,10
165,266aec4e5daa61ae38cab6854b10a03e163a90301f83220fb2a00846bd45dbf6,-0.686171916569113,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,-0.8424141778146886,-0.17478648304241043,-0.3712235052523212,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,0,1,0,17,2,5,5,1,0,6129,30,9,9,0,0,1,3,55,1,1
166,05e15e6d676f6353b7ffda0b1e814e474f5fb277f3bdd093083ee0f02bac7f6a,-0.8289186045797454,-0.049577090273494905,-0.04044184522919418,-0.4358748026069997,-0.4154030625756398,-0.17478648304241043,-1.37118142880951,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,1,5,5,1,0,6624,30,9,2,4,0,0,2,43,1,1
167,32a26c8394fa0c08967b5e1c2696cb4fd7452b0762ed94718813befb33d2ef01,0.24866218195959994,5.2231116507201945,0.1248161248198935,-0.3271031586501229,-0.27849279873967575,2.6424963922979305,0.8120600376236866,1.8973632128908056,-0.019694912763142666,0.3367334641328158,0.7367565179288718,0,0,0,0,0,0,1,1,0,0,0,54,3,2,5,1,1,3092,30,9,16,4,0,2,12,3,10,0
168,8c0fce7b03c0171610d96b553fcb9dba1563860d56ee4925da9ea99355ce708f,-0.6251982813709585,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,-0.9851003272036809,-0.17478648304241043,-0.7712066746751968,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,1,1,0,1,0,17,4,5,5,1,0,5918,30,9,19,0,0,2,1,41,1,1
169,1ad13e5b6b45e17a708ec111ebe89b7967082735b07e88eafc18b9cfe8b0871b,2.2217576200307176,-0.049577090273494905,-0.039611403168646,-0.3271031586501229,-0.17890284388997507,0.17737387637513222,2.0286755112849324,-0.2276208744208894,0.05351593577785365,-0.04845311283446905,-0.061321969709905076,1,0,0,0,0,0,0,0,1,1,0,60,1,2,5,1,5,2234,30,9,2,4,0,0,2,43,2,2
170,68c9f6d7b82c2d73e7d532f9573abec3e5efd24d47937abc85a0ba95c50b4afa,2.037981943849364,-0.049577090273494905,-0.04044184522919418,2.500959584228673,-0.4434321804388989,-0.17478648304241043,1.5286965495063378,-0.2276208744208894,-0.024623897074583113,-0.04876314728683722,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,0,17,4,5,5,1,5,2901,30,9,19,3,0,2,6,39,1,10
171,950867d5aa9a5a82a5eaec4e939c84543b8ea3d3b41fc66ddf5163db2331b301,-0.5761914343892643,-0.049577090273494905,-0.04044184522919418,2.7185028721424267,-0.3750444511350905,-0.17478648304241043,-1.37118142880951,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,0,1,1,17,3,5,2,4,0,5751,63,13,16,1,0,2,4,72,1,1
172,8f67be844ae395146a9185003d80acd6b0d4d7fab90a92b5baf82849a5523c97,-0.5015414698008697,-0.03577424016618158,-0.04044184522919418,-0.3271031586501229,-0.8454524802689745,0.17737387637513222,-1.1711898440980724,0.0,0.004254672501865477,-0.04834441655813379,-0.050652471212060464,0,0,0,0,0,0,1,1,0,0,1,60,2,2,5,1,3,5495,30,9,9,4,0,2,8,37,7,2
173,f6464ca3623913eaee1186acc183e965fa0553bf63630002a62ef1a1bf69e43d,-0.5063851697932463,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,-0.9723353090425,0.17737387637513222,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,0,1,1,60,3,2,2,4,3,5512,63,13,16,1,0,2,14,27,10,10
174,92690f33eb292e109ee34eb34b909910107edebc11e9ed4ab3218f5686f2cc09,-0.9836320808068382,-0.049577090273494905,-0.04044184522919418,3.864345073512139e-16,-0.43922210946128765,-0.17478648304241043,-0.17123192054088338,-0.2276208744208894,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,1,0,0,1,1,0,1,0,17,2,5,5,1,4,7162,30,9,9,2,4,1,3,2,10,10
175,f9e9c3771cc847e29f9762e0c9bc812ab17a3a9a83786f8df22c3d927a809dbd,-0.7166587341681901,-0.049577090273494905,-0.04044184522919418,0.21675506113426093,-0.6426017205053506,-0.17478648304241043,0.6287344183048678,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,0,1,0,17,3,5,2,3,0,6235,49,13,16,4,0,2,9,11,1,1
176,3c8e6cb34f2d55437b9d30d586d7da8206b6345a70a3261a71d1bdbac472e349,-0.5026811639167231,-0.049577090273494905,-0.04044184522919418,2.500959584228673,-0.21494768802341527,-0.17478648304241043,-0.2712277128966023,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,0,1,0,17,5,5,5,1,3,5499,30,9,20,0,0,1,19,73,1,1
177,d203553301768278d89c77332f24ddfa3040754eb73dd000ad441ce9fd4247dc,-0.2075003879107046,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,-0.18367287504687443,2.3458592363137586e-16,0.010405636475246718,0.0,-0.02051127429287591,-0.048775664093374624,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,0,17,2,5,5,1,3,4472,30,9,9,1,0,2,16,54,10,10
178,fb203a61d486fbc90737eeea6a108416c5f62c4e6dc31c108a7e62b09c01a01a,0.9185173985524081,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,-0.56340883366787,-0.17478648304241043,-0.2712277128966023,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,0,0,1,0,17,3,5,2,3,2,2901,31,13,16,1,0,2,9,38,1,1
179,6bd7a51cda44594af97ed0ed24768c041e97aabd5d340abe1bbd16ca7b20b114,1.5100186446802981,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,0.17737387637513222,-0.7712066746751968,-0.2276208744208894,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,1,0,1,0,60,2,2,5,1,5,3527,30,9,9,3,0,1,10,30,10,10
180,6b3d0d88dac94164d3412f96a94bfca84a1227a74935d9a381f926f6025cb787,0.3842857817461489,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,1,0,0,0,0,0,1,0,0,17,3,5,5,1,1,2695,30,9,16,0,0,1,4,69,10,10
181,1ac80d9dc28745da3dfa6a54f505f5dcfb68c11dd7c9e96944e4dec6e397d468,-0.8819143809669263,-0.049577090273494905,-0.04044184522919418,-1.741134530089521,0.15302910683252785,-0.17478648304241043,1.6286923418620567,-0.2276208744208894,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,1,0,0,0,1,1,1,0,17,2,5,5,1,0,6809,30,9,9,2,1,1,10,30,10,10
182,39ec240d63034c86b2c902da15d5fed6c58ad52d6b067493086fab5a840da182,0.5754694696805489,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,0.11512809840107684,0.17737387637513222,-0.3712235052523212,-0.2276208744208894,-0.0020044717751935173,-0.04869502627864824,-0.061321969709905076,1,0,0,0,0,0,1,1,0,1,0,60,5,2,5,1,2,2901,30,9,20,4,0,0,19,73,7,7
183,3b904d5af586f612fa90e111f881b129da34ddcbc261e00feddff48903dffce9,-0.8685229751056494,-0.049577090273494905,-0.04044184522919418,-1.632362886132644,-0.7695156581777253,0.17737387637513222,0.02875966417055439,-0.2276208744208894,-0.02051127429287591,-0.048775664093374624,-0.061321969709905076,1,0,0,0,0,0,1,0,0,1,0,60,3,2,5,1,0,6763,30,9,16,4,1,2,4,46,10,10
184,60b92d547baae09df52cbccc0513defd9261a83ae8171442f92731be3d75b97a,-0.9542849573236142,-0.049577090273494905,-0.04044184522919418,3.864345073512139e-16,-0.6278975809825605,-0.17478648304241043,-1.8711603905881045,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,1,0,0,1,1,0,1,0,17,1,5,5,1,4,7062,30,9,2,2,4,2,13,6,10,10
185,77e518075b4cb4f560238d1c97e40bf745f99b0a46240feee9484463be825b2e,0.20563872908613606,0.0056343101557583914,-0.035459192865905105,-0.21833151469324613,3.2065829172330996e-14,0.17737387637513222,0.6787323144827272,-0.2276208744208894,0.16866937366565524,-0.04795136643172704,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,4,2,2,3,1,3213,51,13,19,4,0,0,6,48,8,8
186,ee71d3a9d78dabffba373d969eadf0a4f5c2b693629c509df5914202293128c5,-0.49071437570026283,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,1.3783567843434485,-0.17478648304241043,-0.0712361281851645,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,0,1,0,17,5,5,5,1,3,5457,30,9,20,1,0,2,19,73,1,1
187,220540f2dee47d68c663612af62117f535f33253be473943505d9fe228fb2de2,0.15064848799621153,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.7737879469530352,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,1,0,1,0,17,2,5,5,1,1,3363,30,9,9,1,0,2,5,17,10,10
188,cd18f63d488fe102b2a5d999bc8fa392a6e964ff3e8f15593678b8e0b28a24d4,2.133431326052083,-0.049577090273494905,-0.04044184522919418,0.10798341717738418,-0.7177504504924164,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,0,1,0,17,4,5,5,1,5,1357,30,9,19,3,0,2,0,8,10,10
189,060f2e0a1243ea2ccfef0544523588922839a70dd11d0b5fec3b08daac363c6b,0.4142027522872995,-0.049577090273494905,-0.04044184522919418,2.500959584228673,0.008787512501068491,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,0,1,0,17,2,5,5,1,1,2604,30,9,9,1,0,2,3,2,10,10
190,55cc8b263a16b122e17deeb9865d2f5fc5a2e22ee68eb0428d2c1f19936f88a7,-0.29582668188933936,-0.049577090273494905,-0.04044184522919418,0.10798341717738418,0.4329469786789274,-0.17478648304241043,1.3287049647948999,-0.2276208744208894,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,0,1,1,1,0,17,3,5,5,1,3,4779,30,9,16,4,0,2,4,69,1,1
191,94f710647db9302767f5b33c741f7d37a38abbc0c5e6a65763891661cc9046c3,-0.6326062931240053,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.8498906831714809,-0.17478648304241043,-1.471177221165229,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,1,1,0,1,1,17,4,5,5,1,0,5944,30,9,19,0,0,2,0,14,10,10
192,f957404bbd2c30a5afba03a20c7ba1526e6d1982a987d5cfb29a25f90e6bfbfe,0.332999546532748,0.04704286047769836,-0.03712007698700147,-0.3271031586501229,-0.6895139399701616,1.23385495462776,-1.4211793249873694,1.8973632128908056,-0.01639865151116871,-0.046989249688486195,0.015498419474576119,0,0,0,0,0,0,0,0,0,0,0,60,3,2,5,1,1,2855,30,9,16,4,0,0,14,4,10,3
193,6345eec5c08544fa6a1cc5a8619badcc18e0b10c5968824b6ec94e9885f8de0e,-0.6269078225447385,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,-0.7500725963968852,-0.17478648304241043,-0.3712235052523212,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,1,5,5,1,0,5924,30,9,2,0,0,2,7,58,1,1
194,a7dc480dd92c7b3dd16354ec0c6e2ec8046f711422d9a18ec8037d3c07ecd482,-0.9557095749684309,-0.049577090273494905,-0.04044184522919418,3.864345073512139e-16,0.037480286873113736,-0.17478648304241043,-1.37118142880951,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,1,0,0,1,1,0,1,0,17,3,5,5,1,4,7067,30,9,16,2,4,1,4,16,10,10
195,c348df3c609f414be92530bf453e44a861fdf57f14ca5eb6736dea728a331af7,-0.43657890519722875,-0.049577090273494905,-0.04044184522919418,-0.000788226779492595,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,1,1,0,1,1,17,5,5,5,1,3,5268,30,9,20,0,0,1,19,73,10,10
196,15288a6875e4c537e5304669fd4876d9bafdc6f0e3c9d39f61d093d52b86050b,2.1616387554194527,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,0.08328295561229808,2.3458592363137586e-16,0.010405636475246718,0.0,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,0,60,1,2,5,1,5,2901,30,9,2,3,0,2,2,43,10,10
197,efaa5c2e9f242f51113a0acb09e5eb5aee48bddab477d31c8cac423a1217a985,-0.7046919459517299,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,0.6551474735268434,-0.17478648304241043,-1.471177221165229,-0.2276208744208894,-0.019694912763142666,-0.048772107044029046,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,3,5,5,1,0,6193,30,9,16,4,0,2,4,69,10,10
198,c01337bc09fcd729b6046294de908deef55e363947328f2e7f9d0aa41440ec35,-0.979358227872388,-0.049577090273494905,-0.04044184522919418,3.864345073512139e-16,3.2065829172330996e-14,-0.17478648304241043,-1.0711940517423535,-0.2276208744208894,2.323415563539616e-17,-9.589057940064453e-16,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,1,5,2,3,4,7147,51,13,2,2,4,2,2,43,12,11
199,6aa876504632f76042cbb9ec3c239665516805bbf09042d59769adce58c1fdd3,0.06802066459684356,-0.03577424016618158,-0.038780961108097825,-0.21833151469324613,-1.0045330193515711,0.17737387637513222,-1.0711940517423535,0.0,-0.02051127429287591,-0.048775664093374624,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,1,60,2,2,5,1,1,3631,30,9,9,1,0,2,5,10,10,10
200,6199c2fbfa57f330e4a145b0738a598339f5f28e95eeee9e1ffec37182d8a6cc,0.134977693903228,-0.049577090273494905,-0.04044184522919418,0.3255267050911377,-0.6438979246240732,-0.17478648304241043,0.010405636475246718,0.0,-0.024623897074583113,-0.048793583607758276,-0.061321969709905076,1,0,0,0,0,0,0,1,0,1,0,17,3,5,5,1,1,3408,30,9,16,4,0,2,9,11,1,1
201,6b1dc848c66193d9ad142db3cd2752f94addc6efba9e871603e92a792ef6863f,0.9703734808237355,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,0.11236977603643489,0.17737387637513222,0.7287302106605866,0.0,-0.019694912763142666,-0.04874167072310799,-0.05918807001033615,0,0,0,0,0,0,0,0,0,0,0,60,5,2,5,1,2,2901,30,9,20,4,0,2,19,73,10,7
202,ccbe5a19c056751f7d271a5a44062d50fbeec7a1f744b4f75e886512b5385c3d,-0.672780510707836,-0.049577090273494905,-0.04044184522919418,-0.10955987073636936,-0.638785695579831,-0.17478648304241043,-1.1711898440980724,0.0,-0.025017042822033365,-0.04879529662187365,-0.061321969709905076,1,0,0,1,0,0,1,1,1,1,0,17,1,5,5,1,0,6082,30,9,2,0,0,2,2,43,1,1
