,id,idade_empresa_anos,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,nu_meses_rescencia,empsetorcensitariofaixarendapopulacao,qt_socios,idade_media_socios,qt_socios_feminino,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais,fl_matriz,fl_me,fl_sa,fl_mei,fl_ltda,fl_st_especial,fl_email,fl_telefone,fl_rm,fl_optante_simples,fl_passivel_iss,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_emp_cat,dt_situacao,nm_divisao,nm_segmento,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,de_nivel_atividade,nm_meso_regiao,nm_micro_regiao,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo
143,99d5bd8a67f7b569af4e542cbf1a0f98f4db8f80ed47129fc47ce9758d7a3ddd,3.2503315595883686,0.033240010370385036,-0.03795051904754965,-0.21833151469324613,3.884562263077269,0.8816945952102174,0.9787196915498838,-0.2276208744208894,4.716544799630158,-0.02804406085651526,-0.05278637091162939,1,0,0,0,0,0,0,0,1,0,1,60,2,2,11,2,5,2870,32,10,9,4,0,0,8,0,4,4
144,5637a9e06aacd7f933988ed1ea9ff6d6f70cb817b487f4b249d0e35db62dcae7,3.316433818307863,-0.008168539951554933,-0.04044184522919418,-0.21833151469324613,-1.0837362758220015,2.3458592363137586e-16,0.010405636475246718,0.0,4.334413532969905,-0.029494579096135874,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2901,0,0,9,4,0,0,8,60,4,4
145,aabe22b674d2261d135beac86b7138c5406b9e6d92c374e2f4e1065dac42cec5,2.0596361320505783,-0.021971390058868254,-0.031306982563164214,-0.21833151469324613,-0.5166521586973055,0.17737387637513222,1.5786944456841971,0.0,0.8198346474359617,-0.04493149206212388,-0.048518571512491546,1,0,0,0,0,0,0,1,0,0,1,60,4,2,11,2,5,2901,32,10,19,4,0,0,11,47,3,3
146,15f167ec32faf53eaf280016667c946a71ff0ad3820069aa7a50d20e0a6584d5,3.5272772297407333,0.08845141079963834,-0.029646098442067854,-0.21833151469324613,-0.8826068751280414,2.3458592363137586e-16,0.010405636475246718,0.0,4.562321112683009,-0.02880735305801365,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2059,0,0,19,4,0,0,1,65,4,4
147,b31dfb4066f34b083ede8f65c5ff69d5ac77d1ee50b234e5689ed522a0e9673c,1.3940547683922202,0.04704286047769836,-0.03379830874480875,-0.10955987073636936,3.534753065149343,0.17737387637513222,1.428700757150619,0.0,2.221553512341206,-0.03888536676874975,-0.05278637091162939,1,0,0,0,0,0,1,1,1,0,1,60,1,2,11,2,5,2847,32,10,2,4,0,0,2,43,5,5
148,2a1ed770eb216593006752a458f150305b926b77f463ce511b50d5930f57afbc,1.9106211264027522,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,0.8816945952102174,2.7286460577749643,1.8973632128908056,0.775281233967467,-0.045308238060139644,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,64,2,2,24,4,5,2901,11,18,9,4,0,0,8,0,3,3
149,e1a95267b24145c584be89a36ffef7a8dcd2cecf186c7af1ce8a40cdc0b9db42,1.829987767706127,-0.021971390058868254,-0.026324330199875134,-0.21833151469324613,-0.26027335364690984,0.17737387637513222,-1.1211919479202128,-0.2276208744208894,0.36401895579674715,-0.047100189498503975,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,3,2,27,4,5,3133,77,8,16,4,0,0,4,69,3,3
150,25125f45fdbcd0b97aaa79d0022130846e45aecdf0d9f920b8793ac195e88ae1,0.49056225804947434,-0.03577424016618158,-0.038780961108097825,-0.21833151469324613,-0.8206172093542481,0.8816945952102174,0.32874704123771104,0.0,0.5101884304825863,-0.04548312950819784,-0.05278637091162939,1,0,0,0,0,0,1,1,1,0,1,60,4,2,2,3,1,2870,51,13,19,4,0,0,6,40,3,3
151,aa12b4e66c819f96fdc545d397b982e6470b8af2b32320618f033f02b03df305,2.3556716786434864,-0.03577424016618158,-0.038780961108097825,-0.21833151469324613,3.2065829172330996e-14,-0.17478648304241043,1.3287049647948999,0.0,0.9843395587042496,-0.04439732941230445,-0.05918807001033615,1,0,0,0,0,0,1,1,1,0,1,13,4,5,5,1,5,2634,30,9,19,1,0,0,6,48,5,5
152,425f2716986de6a09a8a114f1e8b9d14595e6f31b705424f12052379e4b4cebb,1.6573241091543451,0.06084571058501169,-0.03296786668426057,-0.21833151469324613,-0.9924109184332767,2.3458592363137586e-16,0.010405636475246718,0.0,1.2448056016857465,-0.04326242712454342,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,33,3,5,0,4,5,2464,0,0,16,4,0,0,12,3,5,5
153,5d612f9b7ce15926a6f86a7154211f812a91ab239efa54c5d5867ca4f1544404,1.5470587034455319,-0.03577424016618158,-0.018850351654941522,-0.21833151469324613,1.724069977256211,0.17737387637513222,1.7786860303956349,0.0,0.9997618941356515,-0.04433013123336578,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,60,1,2,20,4,5,2901,82,5,2,1,0,0,2,43,5,5
154,fb70b694ed5ce5337ff9fe8f8bfb8ff565b6b3026d4768fb1f16f1d1ca6844a9,3.520439065045613,-0.021971390058868254,-0.027154772260423315,-0.21833151469324613,1.0464352032538953,2.3458592363137586e-16,0.010405636475246718,0.0,10.856347295414231,-0.0013830307461917477,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,42,0,0,0,4,5,722,0,0,0,4,0,0,17,57,6,6
155,2acb478a4ac1c2423299f337b2dcc0dccb5b5dd6771802816c72a725c5fd7092,3.1887880773322888,-0.03577424016618158,-0.039611403168646,-0.3271031586501229,1.2438730146177335,-0.17478648304241043,2.7286460577749643,0.0,0.3366014705853658,-0.04721965292772827,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,0,1,3,25,4,5,2847,14,17,2,1,0,0,2,43,3,3
156,6de5fd78ccdf5253005629194214285f8dc3bc84d466b16946373bc52326c6a6,0.10591549394896736,-0.049577090273494905,-0.03712007698700147,-0.4358748026069997,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,0.8575336896016109,-0.04494984777246678,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,1,31,5,0,0,4,1,3505,0,0,20,1,0,0,19,73,3,3
157,d7d5c5ef52144e5dd138127c5f616cc601cf1ab08eba48382066b85d5ed77694,3.5261375356248816,-0.049577090273494905,-0.04044184522919418,2.6097312281855496,-0.7759552002395395,2.3458592363137586e-16,0.010405636475246718,0.0,0.682747221379055,-0.04544184829132804,-0.05705417031076723,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2901,0,0,16,3,0,2,14,4,3,3
158,c30cf2006c3d95cd7682a520c29749e46df547c9c6479b8775cc3adf18685a56,2.7403184427439933,0.5991568647702313,-0.039611403168646,-0.21833151469324613,-0.42107525179917016,-0.17478648304241043,0.010405636475246718,0.0,1.0597376430355483,-0.04302051344846846,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,13,2,5,4,1,5,2901,29,9,9,1,0,0,3,44,5,5
159,561b65bf6c25daf116b52f7860829f32d44f157362375749fb2a30d042283743,0.134977693903228,-0.008168539951554933,-0.03296786668426057,-0.21833151469324613,-0.29642189410984787,0.17737387637513222,0.32874704123771104,-0.2276208744208894,0.929504588281487,-0.04463625627075302,-0.061321969709905076,1,0,0,0,0,0,0,1,1,0,1,60,0,2,5,1,1,3408,30,9,0,1,0,0,18,26,3,3
160,e3273bf70c408dcc4229c612d178e358168b2673050b1deb7cbead6c6debb0fe,3.37854714762187,-0.021971390058868254,-0.04044184522919418,-0.21833151469324613,-0.868203454960795,2.3458592363137586e-16,0.010405636475246718,0.0,2.057048667599544,-0.039723322743904145,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,33,2,5,0,4,5,2901,0,0,9,1,0,0,3,55,5,5
161,9d8a23928fa1b99f10a6024c2941d5d5334d8834de6490c78cb5a797b77e700d,2.2733287787730814,-0.008168539951554933,-0.03795051904754965,-0.10955987073636936,-0.23418335714525973,0.8816945952102174,-0.6212129861416184,-0.2276208744208894,0.3880092553567058,-0.046995658997932725,-0.061321969709905076,1,0,0,0,0,0,0,0,0,1,0,60,5,2,18,3,5,2901,55,13,20,4,0,0,19,73,3,3
162,9481e2a56920b5015041329105ce84a6c4a1f2a88451af2bd94446b1001559af,3.576284076722426,-0.03577424016618158,-0.03628963492645328,-0.21833151469324613,-0.3109186409736423,2.3458592363137586e-16,0.010405636475246718,0.0,4.851918499808102,-0.02754551971722293,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2901,0,0,9,4,0,0,3,44,4,4
163,4b17e3f25fef7b68cf77efda00e9f9c4be855722991f9304f8ff5f8ee1c33ae3,1.2627050215401208,0.0056343101557583914,-0.038780961108097825,-0.21833151469324613,3.2065829172330996e-14,0.17737387637513222,-0.021238232007305055,-0.2276208744208894,1.6217960233422397,-0.04145457923056661,-0.05705417031076723,1,0,0,0,0,0,0,1,1,0,0,60,1,2,4,1,5,2759,29,9,2,4,0,0,2,43,5,5
164,52b58232a82f373f5f0e506e311b040f3a7fc5569311b8d4623c008d434e5a6f,0.43471724637266007,0.08845141079963834,-0.031306982563164214,2.500959584228673,-0.04325767527388448,0.17737387637513222,0.7787281068384461,1.8973632128908056,0.8678152465558789,-0.04487461266558662,-0.05492027061119831,1,0,0,0,0,0,0,0,1,0,1,60,0,2,5,1,1,2545,30,9,0,4,0,0,18,26,3,3
165,68a3c13300390f41d5d17a1c9abe35028bafb4f5db2981791a9c7e41efb734bf,1.2775210450462144,0.0056343101557583914,-0.038780961108097825,-0.21833151469324613,3.2065829172330996e-14,-0.17478648304241043,1.5286965495063378,0.0,0.5902132087906431,-0.0461146162074036,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,0,4,3,24,4,5,730,12,18,19,4,0,0,6,48,3,3
166,dcade0fcf8026006f10629ef4cf569ada9516dd5ff5052ad1151010e17a0ead7,2.498703290183083,-0.049577090273494905,-0.039611403168646,-0.21833151469324613,-0.15663924194679435,0.8816945952102174,2.5286544730635265,0.0,0.6384529956444284,-0.04560441071045543,-0.04638467181292262,1,0,1,0,0,0,1,1,1,0,0,54,1,2,2,3,5,2901,56,13,2,4,0,0,2,43,3,3
167,95a8d1498554d16644a6e5b60858cc8c6a3c32d8d78573a354608c10765e5a7a,1.908341738171045,-0.049577090273494905,-0.04044184522919418,-0.4358748026069997,0.052443667219648146,2.3458592363137586e-16,0.010405636475246718,0.0,0.35545099166819044,-0.04713752182013657,-0.061321969709905076,1,0,0,0,0,0,1,0,1,1,0,17,3,5,2,3,5,2901,31,13,16,3,0,0,4,69,3,3
168,1c060cbe825ff148c430b29850f3657fd2e4b87b4154e715bc13b0ae341c949b,3.948394205548548,-0.03577424016618158,-0.04044184522919418,2.500959584228673,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,13.411314996869336,0.00977990446530716,-0.05918807001033615,1,0,0,0,0,0,1,1,1,0,1,2,1,0,0,4,5,2901,0,0,2,4,0,0,2,43,6,6
169,8ab483eb0381361a8a3d36e994b93546651ee3ca20828869ebd00b41fd0a2ff8,1.4516093212428136,-0.049577090273494905,-0.027985214320971494,-0.21833151469324613,3.2065829172330996e-14,0.5295342357926749,-0.004572266614686187,-0.2276208744208894,0.657043328993385,-0.045823424098669394,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,4,2,11,2,5,2901,81,10,19,4,0,0,6,48,3,3
170,e89a913b130c98695a00d5287c68cd2031aee314f80a8077a9ddfcad41e67540,0.8652366986362633,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.05078602879542577,0.5295342357926749,-0.30455964368184285,1.8973632128908056,0.7153054850675703,-0.04556956431156778,-0.061321969709905076,1,0,0,0,1,0,0,1,0,0,1,64,2,2,22,4,2,2901,36,11,9,4,0,0,5,17,3,3
171,b55c82b2201361dc9d6f3ac554854cb680465d48f1955757bf813f4c29fa6e67,0.8130956928359734,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,0.09263636453300089,2.3458592363137586e-16,0.010405636475246718,0.0,0.31946554232825247,-0.04729431757099345,-0.061321969709905076,1,0,0,0,0,0,0,0,1,1,1,17,2,5,22,4,2,2901,36,11,9,4,0,0,10,30,3,3
172,59eadc17ede65b9f02bad67122b8586fd77d177bc51d70c6df359778b80d0757,0.1118988880571976,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,3.2065829172330996e-14,0.5295342357926749,0.010405636475246718,0.0,0.5062471603307878,-0.04645003663848193,-0.05918807001033615,1,0,0,0,0,0,1,1,1,0,1,60,4,2,11,2,1,3486,32,10,19,1,0,0,6,48,3,3
173,1c92d1fc658c5a910f3461ee857616ccfcb1a99fc1f3527c60dc74418e91a098,1.2282292745355567,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,1.2444640836958711,2.3458592363137586e-16,0.010405636475246718,0.0,1.1882571049638984,-0.043508820157448794,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,3,0,0,23,4,5,1357,26,2,0,1,0,0,17,57,5,5
174,8527841125914eb327d2e694459c5461ec48a3497223e0246e508ff6a6c361b2,2.8460250719893905,0.33690271273127814,-0.03213742462371239,-0.10955987073636936,0.2241647888680285,0.5295342357926749,0.9287217953720244,0.0,0.5799316518363751,-0.011126195648943378,-0.04211687241378478,1,0,0,0,0,0,1,1,1,0,0,60,2,2,4,1,5,2901,29,9,9,4,0,0,8,0,3,4
175,530818302df855550b7020663f6eec195b41df680a8ebf693f6d48264a4ca96a,2.0975309614027022,0.21267706176545825,-0.03462875080535693,-0.21833151469324613,-0.6852831297266508,0.8816945952102174,0.010405636475246718,0.0,6.221079034498206,-0.01733886327274248,-0.05918807001033615,1,0,0,0,0,0,1,0,1,0,1,60,2,2,11,2,5,2901,65,10,9,4,0,0,8,0,4,4
176,01a586fca9efeab9f83ccab019962b0887882fac2625fe8363da97276c25e0f2,0.6820308695128374,-0.03577424016618158,-0.016359025473296984,-0.21833151469324613,3.078717347283855,2.3458592363137586e-16,0.010405636475246718,0.0,2.3809177116589857,-0.03831216098619224,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,42,2,0,0,4,2,1762,0,0,9,4,0,0,8,0,5,5
177,7c8c1e8da86736a2fafe68f1271ab1ae5602c11e99c5ab58490f363347986df8,0.09936225278281062,-0.049577090273494905,-0.04044184522919418,-0.000788226779492595,-0.15663924194679435,0.5295342357926749,0.010405636475246718,0.0,3.8049134828783546,-0.030106517271088346,-0.05918807001033615,1,0,0,0,0,0,1,1,1,0,1,60,1,2,10,3,1,3528,61,13,2,4,0,0,2,43,4,4
178,26dccc70f84c240fb0d46ffd45049e242e88cb6be03314b0cac6df3ba01ecdde,0.82135847517591,-0.049577090273494905,-0.04044184522919418,-0.3271031586501229,-0.1920411688373482,0.17737387637513222,0.010405636475246718,0.0,0.5867860231392203,-0.04612954913605663,-0.061321969709905076,1,0,0,0,0,0,0,1,0,0,1,60,3,2,4,1,2,2901,29,9,16,4,0,0,9,38,3,3
179,ccb1c1b6471a84e31c081b185f36f1e7137c4e7381fdf29a65a54cd3ad3b371a,0.38912948173852574,-0.049577090273494905,-0.03462875080535693,-0.21833151469324613,3.2065829172330996e-14,0.5295342357926749,-0.3712235052523212,0.0,0.8695288393815903,-0.04030570667150283,-0.05918807001033615,1,0,0,0,0,0,1,1,0,0,0,13,4,5,17,0,1,2679,2,1,19,4,0,0,11,47,3,5
180,64fbfe9af51c59935bce61b7ea7c678f7c566df482e55bf5185cc09e402b60e9,4.200266605152137,-0.03577424016618158,-0.03213742462371239,-0.10955987073636936,0.219446605875878,0.5295342357926749,0.32874704123771104,0.0,0.7273006348475497,-0.03966130888496237,-0.0037066778215441797,1,0,0,0,0,0,0,0,1,0,1,60,3,2,5,1,5,2901,30,9,16,1,0,0,4,69,3,5
181,c3493166ed6e93d43e31c197a8e3048da8bb9a7723970eb1760fc38d7891ebe1,2.1183303790170265,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.5819186284832297,2.3458592363137586e-16,0.010405636475246718,0.0,1.2191017758267022,-0.043068611241745686,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2881,0,0,9,3,0,2,8,32,5,5
182,c1945bfb17e9a5006602ddbc6a97980ed317cf6edf9e9ef9ff854f16e129ef95,2.7614027838872803,-0.021971390058868254,-0.039611403168646,-0.21833151469324613,0.7875676862955522,0.17737387637513222,2.2786649921742295,-0.2276208744208894,0.47882967511940644,-0.04659993638862727,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,60,5,2,21,4,5,2901,4,3,20,4,0,0,19,73,3,3
183,256e98c7d24e7f39789620cc42ab25e17a82757643c4b8976af4fcb208006143,3.186793612629544,-0.049577090273494905,-0.027154772260423315,2.3921879402717963,3.2065829172330996e-14,1.23385495462776,1.1287133800834621,1.8973632128908056,0.6313394366077151,-0.045904984742646114,-0.05278637091162939,1,0,0,0,0,0,0,0,0,0,0,60,4,2,3,1,5,2901,28,9,19,1,0,0,11,47,3,3
184,13d78dc71c6fcce11dfc3f7c78e46a3522efdec921f072c54da1eed58504c86c,1.2362071333465305,-0.008168539951554933,-0.035459192865905105,-0.21833151469324613,-0.7842612762323143,2.3458592363137586e-16,0.010405636475246718,0.0,1.4795678853348249,-0.042239521221940725,-0.05918807001033615,1,0,0,0,0,0,1,1,0,0,1,33,2,5,0,4,5,2752,0,0,9,4,0,0,10,52,5,5
185,f048cd8705259c251d7299a8d58671f148201e53df3a1ffccd507c08ff35e8ce,4.401707540129219,0.1298599611215783,-0.031306982563164214,-0.21833151469324613,-0.09975143558429364,0.17737387637513222,0.42874283359342996,0.0,0.4839704535965404,-0.040071435990415724,-0.04211687241378478,1,0,0,0,0,0,1,1,0,0,1,60,4,2,13,3,5,2901,41,14,19,1,0,0,11,47,3,5
186,38146c89414bba104ddad0b4622304bf7d09a440d70e5b875b99ac8c9edfe367,3.5284169238565886,-0.008168539951554933,-0.03628963492645328,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,1.3236310047217192,-0.042918969185784146,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2759,0,0,16,3,0,2,12,3,5,5
187,66feb973fedf7fe00bcd278b16ca2aab113fdc0e93ac0a8e3beb24e4bd428143,4.0558103759677255,1.137468018955451,-0.039611403168646,-0.21833151469324613,-0.24443892413259366,0.8816945952102174,2.7286460577749643,1.8973632128908056,1.573815490748948,-0.04182886568398223,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,60,2,2,32,4,5,2901,86,20,9,3,0,0,8,0,5,5
188,f0aa9c085bfd8421849a385518e1d8125888d1122fbae171c590e8b8f97738dd,2.2810217140550924,0.10225426090695167,-0.03628963492645328,-0.3271031586501229,0.10051728557483491,0.17737387637513222,-0.17123192054088338,0.0,0.6690384787733643,-0.045771158848383765,-0.061321969709905076,1,0,0,0,0,0,1,1,0,0,1,60,5,2,20,4,5,2629,5,5,20,4,0,0,19,73,3,3
189,fddea98dec191badf1dde519ff08c9acb163c2356d238ea65af7910fec69f297,1.228799121593484,0.11605711101426498,-0.03462875080535693,-0.21833151469324613,-0.3296047195491484,-0.17478648304241043,0.5287386259491489,-0.2276208744208894,0.6142035083506017,-0.04587529628561055,-0.05492027061119831,1,0,0,0,0,0,0,1,1,0,1,60,1,2,4,1,5,2847,29,9,2,4,0,0,2,43,3,3
190,6ef451d9662ba95c6ed7dcc2013a92d6e665126a23b8dffce769704c4cdbcd45,2.3474088963035498,0.019437160263071716,-0.024663446078778777,-0.10955987073636936,-0.009660064516592605,-0.17478648304241043,2.128671303640651,-0.2276208744208894,2.2866701062448627,-0.03305256617027457,-0.04638467181292262,1,0,0,0,0,0,0,0,1,0,1,60,4,2,5,1,5,1896,30,9,19,1,0,0,6,48,5,4
191,bca2b87f0592c73654f664b6279068ea629cedc9d7c87480f3b036cb2bbd94c6,3.5153104415242735,0.10225426090695167,-0.026324330199875134,-0.21833151469324613,-0.43254406584162847,2.3458592363137586e-16,0.010405636475246718,0.0,1.7554563302743493,-0.04103742046537132,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,0,5,0,4,5,2870,0,0,0,1,0,0,17,15,5,5
192,ffeeb8d2494392dc868d636243d3f97ab607b9ca6e200aa897cbd7cb320cf8a2,1.2362071333465305,-0.03577424016618158,-0.04044184522919418,-0.21833151469324613,-0.7711229512849413,2.3458592363137586e-16,0.010405636475246718,0.0,2.0844660862842996,-0.03960385960454958,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,2,5,0,4,5,2901,0,0,9,1,0,2,3,2,5,5
193,2f027833e8ffce6e208eb70a39ea8f53c2c7203a6c1e9048e4f5a309de084ccc,3.5497861885288375,0.15746566133620496,-0.039611403168646,-0.21833151469324613,-0.18809033868348154,2.3458592363137586e-16,0.010405636475246718,0.0,13.09430032411274,0.00839860856490132,-0.05705417031076723,1,0,0,0,0,0,1,1,1,0,1,33,1,5,0,4,5,2901,0,0,2,4,0,0,2,31,6,6
194,370e0debb78f2b1143fac682ed0bbf077427b3a1814f313d97bdac1f1b65d81a,1.2362071333465305,-0.03577424016618158,-0.039611403168646,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,0.883237581987281,-0.04483785080756901,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2728,0,0,16,1,0,2,14,4,3,3
195,736c65fc0ef3072f72f47161159e4eef51c561671f0a730fe0ef30210173a365,2.068468761448441,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,0.40562299585625344,7.220581064725985,0.4412423076378948,14.647267736760975,0.7375821918018176,-0.04547250027532304,-0.061321969709905076,1,0,0,0,0,0,0,0,1,0,1,60,2,2,24,4,5,2901,11,18,9,4,0,0,10,30,3,3
196,e3ebe2e8e6a62dfbd6984b67e6731cd0a1632f846e819f17a6f76fc9bc48e0dd,3.029800748170745,0.0056343101557583914,-0.03379830874480875,-0.21833151469324613,-0.4817479741883413,0.17737387637513222,1.6286923418620567,0.0,0.6656112931219417,-0.04575565545611575,-0.05918807001033615,1,0,0,0,0,0,1,1,1,0,1,60,4,2,11,2,5,2870,32,10,19,4,0,0,6,48,3,3
197,29f91f6561538bd7315bf4039d98218caac6f205425c5e4041525c51006c278b,0.337273399467198,0.10225426090695167,-0.028815656381519672,-0.10955987073636936,0.3349435776705432,0.17737387637513222,0.22875124888199216,-0.2276208744208894,2.7424859309373284,-0.01629057260888246,-0.050652471212060464,1,0,0,0,0,0,1,0,0,0,1,60,5,2,5,1,1,2842,30,9,20,4,0,0,19,73,5,4
198,17f20f7f3259ca8b512fd2e508e188434f8d20c3a863f81042c41660f3eb9a35,4.233887581569812,-0.049577090273494905,-0.039611403168646,-0.4358748026069997,0.9210352319921887,-0.17478648304241043,2.7286460577749643,0.0,2.696218991169748,-0.03693833068050374,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,0,4,3,24,4,5,2572,11,18,19,4,0,0,6,48,5,5
199,edcefa7f000dff8be1ba3d51b6f259e5971f7df7423b2fdd7dc130eb2acce79a,2.261361990556621,-0.049577090273494905,-0.03213742462371239,-0.21833151469324613,3.2065829172330996e-14,2.3458592363137586e-16,0.010405636475246718,0.0,1.7674514800543288,-0.040985155215085695,-0.061321969709905076,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,4,5,1243,0,0,20,4,0,0,19,73,5,5
200,5a0fec7d66090dc128bcc7a4f80d58aea71d58c3094e0b2f057c67107854067c,2.0060705086054704,0.1850713615508316,-0.006393720746718831,-0.10955987073636936,3.2065829172330996e-14,1.5860153140453026,0.5287386259491489,0.0,0.5576549451021278,-0.0460912532874646,-0.05278637091162939,1,0,0,0,0,0,1,0,0,0,1,60,2,2,1,4,5,2823,22,7,9,4,0,0,16,28,3,3
201,f840f84a48dc96348f8c8d9825dc7678c9d5930642912683f8028258a75fcb19,0.2044990349702825,-0.049577090273494905,-0.04044184522919418,0.10798341717738418,3.2065829172330996e-14,0.17737387637513222,0.1287554565262733,-0.2276208744208894,3.290835635164955,-0.0343474678490717,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,60,1,2,20,4,1,3217,76,5,2,3,0,0,2,43,5,5
202,50db4ee673eb3137a5cfb79a732a3f45a8d15f9f42e6b1ece18ad980dc8d508b,1.088331821814558,-0.049577090273494905,-0.03712007698700147,2.500959584228673,1.026525507990315,-0.17478648304241043,0.010405636475246718,0.0,4.421806900134435,-0.02941960139356979,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,1,13,4,5,20,4,5,2901,76,5,19,4,0,0,6,48,4,4
203,c53877ec9e6678be3df1a6ddfebeaf74490e283f1b3f3d192bddea487bc01268,0.46491914044277355,-0.049577090273494905,-0.04044184522919418,-0.21833151469324613,-0.18881621298996606,0.5295342357926749,0.9287217953720244,0.0,0.5936403944420657,-0.04609968327875056,-0.061321969709905076,1,0,0,0,0,0,1,1,1,0,0,60,1,2,18,3,1,2452,52,13,2,4,0,0,2,43,3,3
204,c3c63a4ef42ecd74ef57f72b0c7dc182a83b8e0d2ca5247a7e26bfe1c82bbb16,3.527562153269696,0.07464856069232502,-0.038780961108097825,2.500959584228673,-0.38476079720903567,2.3458592363137586e-16,0.010405636475246718,0.0,4.4235206260133975,-0.029381698028582776,-0.05918807001033615,1,0,0,0,0,0,0,0,0,0,1,33,4,5,0,4,5,2777,0,0,19,5,0,0,11,66,4,4
205,f68c986cc99e0a4e1571a1f21edc536071f5c3a72f36a2fa8abe23afa02cdf91,0.6036768990479192,2.42113307893559,-0.03628963492645328,-0.10955987073636936,-0.024592335964277935,0.17737387637513222,-1.021196155564494,0.0,1.203679506921926,-0.04344162168864041,-0.05918807001033615,1,0,0,0,0,0,1,0,1,0,1,60,1,2,32,4,2,1999,86,20,2,4,0,0,2,43,5,5
206,7db1a077c14cc244494b3fab264f98fc04dd4fd27bc834f661570c06b6a81a53,1.4960573917610949,-0.049577090273494905,-0.03795051904754965,-0.21833151469324613,1.1411514306171988,0.5295342357926749,0.6787323144827272,-0.2276208744208894,0.8849511748129922,-0.04479994802232144,-0.05705417031076723,1,0,0,0,0,0,1,1,0,0,1,60,5,2,22,4,5,2901,36,11,20,1,0,0,19,73,3,3
207,386f00fd11ba42964935c94949da0ce67405d6a6d59202d9d7c1a6f5bbaaaba8,3.5261375356248816,-0.008168539951554933,-0.03795051904754965,-0.21833151469324613,-0.7920592402105501,2.3458592363137586e-16,0.010405636475246718,0.0,0.9517812950157343,-0.04346087686473396,-0.044250772113353695,1,0,0,0,0,0,0,0,0,0,1,33,3,5,0,4,5,2901,0,0,16,1,0,0,14,12,3,5
208,728d323daaa645f463e849e71bc30ae4230d5e28459cfc012f2b0142914cb979,1.4792469035522586,0.11605711101426498,-0.04044184522919418,-0.3271031586501229,-0.00512853491753824,-0.17478648304241043,0.010405636475246718,0.0,0.4445578186051798,-0.04674926567515763,-0.061321969709905076,1,0,0,0,0,0,0,1,1,0,1,13,1,5,32,4,5,2901,86,20,2,4,0,0,2,43,3,3
